live_rebalance_date,signal_cutoff_date,sector,s21,z_score,z_star,b63,a21,confidence,standard_multiplier,confidence_multiplier,raw_tilt,confidence_adjusted_tilt,direction_window_observation_count,breadth_observed_ticker_days,breadth_possible_ticker_days,disagreement_observation_count,direction_window_start,direction_window_end,breadth_window_start,breadth_window_end
2022-07-01,2022-06-30,Utilities,0.20224890211640215,2.1919560480195894,2.0,0.6444444444444445,0.8169853968504289,0.5265017001924986,1.2,1.1053003400384998,0.2,0.10530034003849974,21,203,315,21,2022-06-01,2022-06-30,2022-03-31,2022-06-30
2022-08-01,2022-07-29,Comm,0.07032584948979592,-1.0214136191492782,-1.0214136191492782,0.780952380952381,0.8709961257464763,0.6802064982020101,0.8978586380850722,0.9305227818902628,-0.10214136191492783,-0.06947721810973721,21,246,315,21,2022-06-30,2022-07-29,2022-04-29,2022-07-29
2022-08-01,2022-07-29,Consumer,0.08725094041428234,-0.629392058579515,-0.629392058579515,0.9714285714285714,0.8578170428122229,0.8333079844461594,0.9370607941420485,0.9475522572238685,-0.0629392058579515,-0.05244774277613147,21,306,315,21,2022-06-30,2022-07-29,2022-04-29,2022-07-29
2022-08-01,2022-07-29,Energy,0.18718065253397395,1.6851953115700138,1.6851953115700138,0.946031746031746,0.8679846388796896,0.8211410234480873,1.1685195311570014,1.1383783002852519,0.16851953115700138,0.13837830028525194,21,298,315,21,2022-06-30,2022-07-29,2022-04-29,2022-07-29
2022-08-01,2022-07-29,Financials,0.07413962685202286,-0.9330783209889106,-0.9330783209889106,0.9079365079365079,0.8347238972499461,0.7578763003602685,0.906692167901109,0.9292842054142554,-0.09330783209889107,-0.07071579458574467,21,286,315,21,2022-06-30,2022-07-29,2022-04-29,2022-07-29
2022-08-01,2022-07-29,Healthcare,0.08174060992578851,-0.7570231813304875,-0.7570231813304875,0.8761904761904762,0.8451041853038753,0.740472238551967,0.9242976818669513,0.9439445350284482,-0.07570231813304876,-0.056055464971551776,21,276,315,21,2022-06-30,2022-07-29,2022-04-29,2022-07-29
2022-08-01,2022-07-29,Industrials,0.11479911800831444,0.008683070201109176,0.008683070201109176,0.8285714285714286,0.8576226073990902,0.7106015889878177,1.000868307020111,1.00061702034822,0.0008683070201109176,0.000617020348220095,21,261,315,21,2022-06-30,2022-07-29,2022-04-29,2022-07-29
2022-08-01,2022-07-29,Materials,0.07107385220754969,-1.0040882650916512,-1.0040882650916512,0.5746031746031746,0.8689546357907636,0.49930409231151807,0.8995911734908348,0.9498654620197766,-0.10040882650916512,-0.05013453798022338,21,181,315,21,2022-06-30,2022-07-29,2022-04-29,2022-07-29
2022-08-01,2022-07-29,RealEstate,0.1405420992063492,0.6049459622586821,0.6049459622586821,0.7428571428571429,0.7933631180368259,0.5893554591130707,1.0604945962258683,1.0356528205325564,0.06049459622586822,0.035652820532556403,21,234,315,21,2022-06-30,2022-07-29,2022-04-29,2022-07-29
2022-08-01,2022-07-29,Tech,0.13113029785683544,0.3869483710332784,0.3869483710332784,0.9682539682539683,0.88905541282621,0.8608314314666479,1.0386948371033278,1.0333097320140265,0.03869483710332784,0.03330973201402646,21,305,315,21,2022-06-30,2022-07-29,2022-04-29,2022-07-29
2022-08-01,2022-07-29,Utilities,0.18605931547619048,1.6592227300767581,1.6592227300767581,0.692063492063492,0.8136626756331145,0.5631062326603776,1.1659222730076757,1.093431866067799,0.1659222730076758,0.09343186606779899,20,218,315,20,2022-06-30,2022-07-29,2022-04-29,2022-07-29
2022-09-01,2022-08-31,Comm,0.041553112433862435,-1.608020500278467,-1.608020500278467,0.7936507936507936,0.8379296598596618,0.6650235395711601,0.8391979499721532,0.8930628515201826,-0.16080205002784673,-0.10693714847981739,21,250,315,21,2022-08-03,2022-08-31,2022-06-02,2022-08-31
2022-09-01,2022-08-31,Consumer,0.07979781315919722,-0.8153274886750227,-0.8153274886750227,0.9587301587301588,0.8536917838675087,0.818460059453929,0.9184672511324977,0.9332687015144618,-0.08153274886750228,-0.06673129848553817,21,302,315,21,2022-08-03,2022-08-31,2022-06-02,2022-08-31
2022-09-01,2022-08-31,Energy,0.16092782199175967,0.8662438091308381,0.8662438091308381,0.926984126984127,0.8836827652098342,0.8191598966389575,1.0866243809130838,1.0709592189151755,0.08662438091308382,0.07095921891517543,21,292,315,21,2022-08-03,2022-08-31,2022-06-02,2022-08-31
2022-09-01,2022-08-31,Financials,0.11352094038170824,-0.11635255171101165,-0.11635255171101165,0.8793650793650793,0.8209913666415898,0.7219511382848266,0.9883647448288988,0.9915999142849891,-0.011635255171101165,-0.008400085715010901,21,277,315,21,2022-08-03,2022-08-31,2022-06-02,2022-08-31
2022-09-01,2022-08-31,Healthcare,0.07994434920634921,-0.8122902548015091,-0.8122902548015091,0.8634920634920635,0.8408518365747064,0.7260688874549847,0.9187709745198491,0.9410221318405743,-0.08122902548015092,-0.058977868159425774,21,272,315,21,2022-08-03,2022-08-31,2022-06-02,2022-08-31
2022-09-01,2022-08-31,Industrials,0.11047913737717309,-0.1793996128368446,-0.1793996128368446,0.7587301587301587,0.8490697480837982,0.6442148247365961,0.9820600387163155,0.9884428109858499,-0.017939961283684462,-0.011557189014150105,21,239,315,21,2022-08-03,2022-08-31,2022-06-02,2022-08-31
2022-09-01,2022-08-31,Materials,0.08764203703703705,-0.6527412654470446,-0.6527412654470446,0.5682539682539682,0.8840730073806278,0.5023779946702615,0.9347258734552956,0.9672077152026185,-0.06527412654470446,-0.03279228479738151,18,179,315,18,2022-08-03,2022-08-31,2022-06-02,2022-08-31
2022-09-01,2022-08-31,RealEstate,0.18246694444444445,1.3126824403790003,1.3126824403790003,0.7428571428571429,0.836350620685123,0.6212890325089485,1.1312682440379,1.0815555203374554,0.13126824403790002,0.08155552033745546,21,234,315,21,2022-08-03,2022-08-31,2022-06-02,2022-08-31
2022-09-01,2022-08-31,Tech,0.13117787557208846,0.24962048157978062,0.24962048157978062,0.9587301587301588,0.8866883739132305,0.8500948854660179,1.024962048157978,1.0212201094698536,0.024962048157978062,0.021220109469853584,21,302,315,21,2022-08-03,2022-08-31,2022-06-02,2022-08-31
2022-09-01,2022-08-31,Utilities,0.20383546088435373,1.7555849426602785,1.7555849426602785,0.7111111111111111,0.8722034563488766,0.6202335689592012,1.1755584942660278,1.108887271459722,0.17555849426602788,0.10888727145972193,21,224,315,21,2022-08-03,2022-08-31,2022-06-02,2022-08-31
2022-10-03,2022-09-30,Comm,0.10184544623101767,-0.6075393385628708,-0.6075393385628708,0.8031746031746032,0.8573406690080471,0.6885942516159871,0.939246066143713,0.9581651903835028,-0.06075393385628708,-0.04183480961649718,21,253,315,21,2022-09-01,2022-09-30,2022-07-05,2022-09-30
2022-10-03,2022-09-30,Consumer,0.1329468340505394,0.03252965771169527,0.03252965771169527,0.9650793650793651,0.8498516345576815,0.8201742758905879,1.0032529657711695,1.0026679988458658,0.003252965771169527,0.002667998845865835,21,304,315,21,2022-09-01,2022-09-30,2022-07-05,2022-09-30
2022-10-03,2022-09-30,Energy,0.1777113056500378,0.9537859878703047,0.9537859878703047,0.9047619047619048,0.857457379486708,0.7757947719165453,1.0953785987870304,1.073994218291704,0.09537859878703048,0.073994218291704,21,285,315,21,2022-09-01,2022-09-30,2022-07-05,2022-09-30
2022-10-03,2022-09-30,Financials,0.11756915381708238,-0.2839442054218961,-0.2839442054218961,0.8825396825396825,0.8318178878063378,0.7341122946354346,0.9716055794578103,0.9791553067809297,-0.02839442054218961,-0.020844693219070336,21,278,315,21,2022-09-01,2022-09-30,2022-07-05,2022-09-30
2022-10-03,2022-09-30,Healthcare,0.09479242063492063,-0.7526911575167196,-0.7526911575167196,0.8857142857142857,0.8426592131276223,0.7463553030558939,0.9247308842483281,0.9438224963024118,-0.07526911575167196,-0.05617750369758828,21,279,315,21,2022-09-01,2022-09-30,2022-07-05,2022-09-30
2022-10-03,2022-09-30,Industrials,0.10988718287314926,-0.4420397688747706,-0.4420397688747706,0.7047619047619048,0.8305871562004258,0.5853661862745858,0.955796023112523,0.9741244866312077,-0.04420397688747706,-0.025875513368792385,21,222,315,21,2022-09-01,2022-09-30,2022-07-05,2022-09-30
2022-10-03,2022-09-30,Materials,0.08861277777777778,-0.8798686913251625,-0.8798686913251625,0.5428571428571428,0.866722824042589,0.470506675908834,0.9120131308674837,0.9586015906808342,-0.08798686913251626,-0.041398409319165816,20,171,315,20,2022-09-01,2022-09-30,2022-07-05,2022-09-30
2022-10-03,2022-09-30,RealEstate,0.20397955215419503,1.4943885574847484,1.4943885574847484,0.7142857142857143,0.8636552704131989,0.6168966217237135,1.149438855748475,1.0921883252654916,0.14943885574847485,0.09218832526549148,21,225,315,21,2022-09-01,2022-09-30,2022-07-05,2022-09-30
2022-10-03,2022-09-30,Tech,0.06825645869114173,-1.2988033318382008,-1.2988033318382008,0.9619047619047619,0.8739425531196432,0.8406495034769902,0.8701196668161799,0.8908161623975956,-0.12988033318382008,-0.10918383760240441,21,303,315,21,2022-09-01,2022-09-30,2022-07-05,2022-09-30
2022-10-03,2022-09-30,Utilities,0.21806082671957672,1.7841822904728681,1.7841822904728681,0.7142857142857143,0.8594057410573066,0.6138612436123618,1.1784182290472869,1.1095240359660827,0.17841822904728682,0.1095240359660827,21,225,315,21,2022-09-01,2022-09-30,2022-07-05,2022-09-30
2022-11-01,2022-10-31,Comm,0.11446831009070295,0.22661261389900336,0.22661261389900336,0.8126984126984127,0.850405695712998,0.6911233590556428,1.0226612613899004,1.015661727092226,0.022661261389900336,0.015661727092225866,21,256,315,21,2022-10-03,2022-10-31,2022-08-03,2022-10-31
2022-11-01,2022-10-31,Consumer,0.0908943246409675,-0.41857097059830134,-0.41857097059830134,0.9619047619047619,0.883228962679641,0.84958214505375,0.9581429029401699,0.9644389576941865,-0.04185709705983014,-0.0355610423058135,21,303,315,21,2022-10-03,2022-10-31,2022-08-03,2022-10-31
2022-11-01,2022-10-31,Energy,0.12216447484129629,0.43724476056155853,0.43724476056155853,0.8920634920634921,0.855891176762563,0.7635092719691435,1.043724476056156,1.0333840428808678,0.043724476056155856,0.033384042880867805,21,281,315,21,2022-10-03,2022-10-31,2022-08-03,2022-10-31
2022-11-01,2022-10-31,Financials,0.09140566674085396,-0.4045763268155367,-0.4045763268155367,0.873015873015873,0.8711368806643658,0.7605163243895257,0.9595423673184463,0.9692313098995232,-0.04045763268155367,-0.030768690100476743,21,275,315,21,2022-10-03,2022-10-31,2022-08-03,2022-10-31
2022-11-01,2022-10-31,Healthcare,0.05319287171888958,-1.4504015275860924,-1.4504015275860924,0.8603174603174604,0.8728916524743245,0.7509639295890221,0.8549598472413907,0.8910800769362027,-0.14504015275860924,-0.10891992306379725,21,271,315,21,2022-10-03,2022-10-31,2022-08-03,2022-10-31
2022-11-01,2022-10-31,Industrials,0.15322564553171697,1.2873410451909837,1.2873410451909837,0.6825396825396826,0.8326409995186308,0.5683105234809702,1.1287341045190984,1.0731609463291027,0.12873410451909836,0.07316094632910272,21,215,315,21,2022-10-03,2022-10-31,2022-08-03,2022-10-31
2022-11-01,2022-10-31,Materials,0.06988596560846562,-0.9935373212773716,-0.9935373212773716,0.526984126984127,0.8951789687044971,0.4717451073172905,0.9006462678722629,0.9531303629750273,-0.09935373212773717,-0.0468696370249727,21,166,315,21,2022-10-03,2022-10-31,2022-08-03,2022-10-31
2022-11-01,2022-10-31,RealEstate,0.12337151870748299,0.4702796875531062,0.4702796875531062,0.7015873015873015,0.845609521294707,0.5932689022416833,1.0470279687553106,1.0279002313981194,0.04702796875531062,0.027900231398119313,21,221,315,21,2022-10-03,2022-10-31,2022-08-03,2022-10-31
2022-11-01,2022-10-31,Tech,0.06937372563443239,-1.0075565384892526,-1.0075565384892526,0.9619047619047619,0.8812896590233227,0.847716719631958,0.8992443461510747,0.914587747634816,-0.10075565384892526,-0.08541225236518399,21,303,315,21,2022-10-03,2022-10-31,2022-08-03,2022-10-31
2022-11-01,2022-10-31,Utilities,0.17389994047619048,1.8531645775619012,1.8531645775619012,0.7396825396825397,0.8461674989145771,0.625895324593957,1.18531645775619,1.1159887044799128,0.18531645775619013,0.11598870447991294,21,233,315,21,2022-10-03,2022-10-31,2022-08-03,2022-10-31
2022-12-01,2022-11-30,Comm,0.12463159627739984,0.2082308561570184,0.2082308561570184,0.765079365079365,0.8542232460205028,0.6535485787014005,1.020823085615702,1.0136088980083195,0.020823085615701842,0.013608898008319515,21,241,315,21,2022-11-01,2022-11-30,2022-09-01,2022-11-30
2022-12-01,2022-11-30,Consumer,0.10964332079418143,-0.4444004781645219,-0.4444004781645219,0.9619047619047619,0.8614276422544762,0.8286113511209724,0.9555599521835478,0.963176471934929,-0.044440047816452194,-0.036823528065071075,21,303,315,21,2022-11-01,2022-11-30,2022-09-01,2022-11-30
2022-12-01,2022-11-30,Energy,0.1239275335914086,0.1775740023569303,0.1775740023569303,0.9111111111111111,0.8722835372726798,0.7947472228484416,1.017757400235693,1.0141126445223252,0.01775740023569303,0.014112644522325298,21,287,315,21,2022-11-01,2022-11-30,2022-09-01,2022-11-30
2022-12-01,2022-11-30,Financials,0.10596633938019652,-0.6045065083193126,-0.6045065083193126,0.873015873015873,0.8625940029324141,0.7530582565282979,0.9395493491680688,0.9544771382785049,-0.06045065083193127,-0.04552286172149506,21,275,315,21,2022-11-01,2022-11-30,2022-09-01,2022-11-30
2022-12-01,2022-11-30,Healthcare,0.11022840589569162,-0.418924240359994,-0.418924240359994,0.8952380952380953,0.8560368323027547,0.766356783204371,0.9581075759640006,0.967895456675138,-0.0418924240359994,-0.03210454332486197,21,282,315,21,2022-11-01,2022-11-30,2022-09-01,2022-11-30
2022-12-01,2022-11-30,Industrials,0.09858358465608465,-0.9259722481210994,-0.9259722481210994,0.6793650793650794,0.8771458758650897,0.5959022775718388,0.90740277518789,0.9448211028376321,-0.09259722481210994,-0.055178897162367894,21,214,315,21,2022-11-01,2022-11-30,2022-09-01,2022-11-30
2022-12-01,2022-11-30,Materials,0.1150349081035923,-0.20963572328717595,-0.20963572328717595,0.5142857142857142,0.9057118831884147,0.4657946827826132,0.9790364276712824,0.9902352794771546,-0.020963572328717595,-0.009764720522845381,19,162,315,19,2022-11-01,2022-11-30,2022-09-01,2022-11-30
2022-12-01,2022-11-30,RealEstate,0.14518907163742692,1.1033606921090175,1.1033606921090175,0.6285714285714286,0.8910430295086307,0.5600841899768536,1.1103360692109017,1.061797487949218,0.11033606921090176,0.06179748794921797,19,198,315,19,2022-11-01,2022-11-30,2022-09-01,2022-11-30
2022-12-01,2022-11-30,Tech,0.09141093602825745,-1.2382893822596872,-1.2382893822596872,0.9587301587301588,0.8837050598044764,0.8472346922569901,0.8761710617740313,0.8950878276296116,-0.12382893822596873,-0.10491217237038845,21,302,315,21,2022-11-01,2022-11-30,2022-09-01,2022-11-30
2022-12-01,2022-11-30,Utilities,0.17387814583333333,2.3525630298888163,2.0,0.7333333333333333,0.8583680765878376,0.6294699228310809,1.2,1.1258939845662161,0.2,0.1258939845662162,20,231,315,20,2022-11-01,2022-11-30,2022-09-01,2022-11-30
2023-01-03,2022-12-30,Comm,0.07510788869992442,-0.8303446280574887,-0.8303446280574887,0.7333333333333333,0.8129517162907411,0.5961645919465435,0.9169655371942511,0.9504977933639103,-0.08303446280574887,-0.049502206636089716,21,231,315,21,2022-12-01,2022-12-30,2022-10-03,2022-12-30
2023-01-03,2022-12-30,Consumer,0.12281185276694206,0.1219631648894297,0.1219631648894297,0.9492063492063492,0.8556478640948969,0.8121863852837276,1.012196316488943,1.0099056822029309,0.01219631648894297,0.009905682202930914,21,299,315,21,2022-12-01,2022-12-30,2022-10-03,2022-12-30
2023-01-03,2022-12-30,Energy,0.15711031987324844,0.8066588322260564,0.8066588322260564,0.926984126984127,0.868087079116044,0.8047029431805869,1.0806658832226057,1.0649120736434923,0.08066588322260565,0.06491207364349229,21,292,315,21,2022-12-01,2022-12-30,2022-10-03,2022-12-30
2023-01-03,2022-12-30,Financials,0.0895450312134955,-0.5421379015841067,-0.5421379015841067,0.8571428571428571,0.8492244210451452,0.7279066466101244,0.9457862098415893,0.9605374218057663,-0.05421379015841067,-0.039462578194233676,21,270,315,21,2022-12-01,2022-12-30,2022-10-03,2022-12-30
2023-01-03,2022-12-30,Healthcare,0.08039890922743367,-0.7247206997417934,-0.7247206997417934,0.9015873015873016,0.844041374842147,0.7609769855719675,0.9275279300258207,0.9448504226528883,-0.07247206997417935,-0.05514957734711169,21,284,315,21,2022-12-01,2022-12-30,2022-10-03,2022-12-30
2023-01-03,2022-12-30,Industrials,0.13335310563114136,0.3323967723753453,0.3323967723753453,0.6825396825396826,0.863582085015861,0.5894290421536829,1.0332396772375345,1.0195924311156175,0.033239677237534536,0.019592431115617558,21,215,315,21,2022-12-01,2022-12-30,2022-10-03,2022-12-30
2023-01-03,2022-12-30,Materials,0.036949166666666665,-1.5921020432298518,-1.5921020432298518,0.47619047619047616,0.9100266743185245,0.4333460353897735,0.8407897956770148,0.9310068891630385,-0.1592102043229852,-0.06899311083696141,20,150,315,20,2022-12-01,2022-12-30,2022-10-03,2022-12-30
2023-01-03,2022-12-30,RealEstate,0.17691323099415204,1.2019816728390103,1.2019816728390103,0.5873015873015873,0.8450671400777126,0.4963092727440534,1.120198167283901,1.059655464989841,0.12019816728390104,0.05965546498984099,19,185,315,19,2022-12-01,2022-12-30,2022-10-03,2022-12-30
2023-01-03,2022-12-30,Tech,0.08623097276334776,-0.608296002909261,-0.608296002909261,0.9333333333333333,0.8914485696646535,0.8320186650203433,0.9391703997090739,0.9493886371722225,-0.0608296002909261,-0.050611362827777416,21,294,315,21,2022-12-01,2022-12-30,2022-10-03,2022-12-30
2023-01-03,2022-12-30,Utilities,0.2086030291005291,1.83460083319266,1.83460083319266,0.6857142857142857,0.8588677375594067,0.5889378771835931,1.1834600833192659,1.1080465920179736,0.183460083319266,0.10804659201797365,21,216,315,21,2022-12-01,2022-12-30,2022-10-03,2022-12-30
2023-02-01,2023-01-31,Comm,0.1289600513811585,0.33603356871372564,0.33603356871372564,0.7206349206349206,0.8715472731853935,0.6280674000415375,1.0336033568713725,1.0211051729828708,0.033603356871372565,0.0211051729828709,21,227,315,21,2022-12-30,2023-01-31,2022-10-31,2023-01-31
2023-02-01,2023-01-31,Consumer,0.11468714188615618,-0.31686122670441474,-0.31686122670441474,0.9555555555555556,0.8794782750454451,0.840390351710092,0.9683138773295585,0.9733712882246586,-0.03168612267044148,-0.026628711775341433,21,301,315,21,2022-12-30,2023-01-31,2022-10-31,2023-01-31
2023-02-01,2023-01-31,Energy,0.16636269444669866,2.046966507854427,2.0,0.9238095238095239,0.8705344654403394,0.8042080299782184,1.2,1.1608416059956437,0.2,0.16084160599564368,21,291,315,21,2022-12-30,2023-01-31,2022-10-31,2023-01-31
2023-02-01,2023-01-31,Financials,0.10428365129103298,-0.7927547273334118,-0.7927547273334118,0.8666666666666667,0.8664079763910038,0.7508869128722033,0.9207245272666589,0.9404730850127769,-0.07927547273334118,-0.05952691498722309,21,273,315,21,2022-12-30,2023-01-31,2022-10-31,2023-01-31
2023-02-01,2023-01-31,Healthcare,0.11088747804677428,-0.490671671305048,-0.490671671305048,0.9047619047619048,0.8550635342048881,0.7736289118996607,0.9509328328694951,0.9620402208828288,-0.0490671671305048,-0.03795977911717122,21,285,315,21,2022-12-30,2023-01-31,2022-10-31,2023-01-31
2023-02-01,2023-01-31,Industrials,0.10255727215128475,-0.8717255885761552,-0.8717255885761552,0.6888888888888889,0.868173576930181,0.5980751307741247,0.9128274411423845,0.9478642604613166,-0.08717255885761553,-0.05213573953868349,21,217,315,21,2022-12-30,2023-01-31,2022-10-31,2023-01-31
2023-02-01,2023-01-31,Materials,0.11108764682539682,-0.4815152232932656,-0.4815152232932656,0.5174603174603175,0.8522511509883905,0.44100615114637354,0.9518484776706735,0.978764882465705,-0.04815152232932657,-0.021235117534294974,21,163,315,21,2022-12-30,2023-01-31,2022-10-31,2023-01-31
2023-02-01,2023-01-31,RealEstate,0.12497751984126984,0.1538580903438558,0.1538580903438558,0.5650793650793651,0.8681028742881263,0.49054702102630626,1.0153858090343857,1.0075474627878975,0.015385809034385581,0.007547462787897477,21,178,315,21,2022-12-30,2023-01-31,2022-10-31,2023-01-31
2023-02-01,2023-01-31,Tech,0.0967366165423523,-1.1379835477066376,-1.1379835477066376,0.9333333333333333,0.888007870441709,0.8288073457455951,0.8862016452293362,0.9056830876323105,-0.11379835477066376,-0.09431691236768941,21,294,315,21,2022-12-30,2023-01-31,2022-10-31,2023-01-31
2023-02-01,2023-01-31,Utilities,0.15560026455026454,1.5546538180069331,1.5546538180069331,0.6666666666666666,0.8553286134448751,0.5702190756299167,1.1554653818006932,1.0886493263028434,0.15546538180069333,0.08864932630284343,21,210,315,21,2022-12-30,2023-01-31,2022-10-31,2023-01-31
2023-03-01,2023-02-28,Comm,0.0970470627362056,-0.36855878712373547,-0.36855878712373547,0.7492063492063492,0.8667098977168759,0.6493445582894689,0.9631441212876265,0.9760678357171435,-0.03685587871237355,-0.023932164282856442,21,236,315,21,2023-01-30,2023-02-28,2022-11-28,2023-02-28
2023-03-01,2023-02-28,Consumer,0.09720019884097841,-0.36249529826546334,-0.36249529826546334,0.946031746031746,0.9010185033935534,0.852392107972314,0.9637504701734536,0.969101186858145,-0.036249529826546334,-0.0308988131418551,21,298,315,21,2023-01-30,2023-02-28,2022-11-28,2023-02-28
2023-03-01,2023-02-28,Energy,0.08897493812184289,-0.6881779764350038,-0.6881779764350038,0.9238095238095239,0.8657097664853056,0.7997509271340443,0.9311822023564996,0.9449629025312876,-0.06881779764350038,-0.05503709746871247,21,291,315,21,2023-01-30,2023-02-28,2022-11-28,2023-02-28
2023-03-01,2023-02-28,Financials,0.07914592109015323,-1.0773620643274973,-1.0773620643274973,0.8761904761904762,0.8567233256533501,0.7506528186676972,0.8922637935672503,0.9191275129686916,-0.10773620643274973,-0.08087248703130848,21,276,315,21,2023-01-30,2023-02-28,2022-11-28,2023-02-28
2023-03-01,2023-02-28,Healthcare,0.0949723441043084,-0.4507081491387966,-0.4507081491387966,0.8920634920634921,0.8566606539584041,0.7641956944835288,0.9549291850861203,0.9655570772959492,-0.04507081491387966,-0.03444292270405085,21,281,315,21,2023-01-30,2023-02-28,2022-11-28,2023-02-28
2023-03-01,2023-02-28,Industrials,0.11639491129785247,0.3975274624849096,0.3975274624849096,0.707936507936508,0.8792824027947244,0.6224761137245192,1.039752746248491,1.0247451349946377,0.03975274624849096,0.024745134994637614,21,223,315,21,2023-01-30,2023-02-28,2022-11-28,2023-02-28
2023-03-01,2023-02-28,Materials,0.08264993764172336,-0.9386190464665755,-0.9386190464665755,0.5841269841269842,0.8943987643885241,0.5224424528491697,0.9061380953533424,0.9509625563073053,-0.09386190464665756,-0.04903744369269465,21,184,315,21,2023-01-30,2023-02-28,2022-11-28,2023-02-28
2023-03-01,2023-02-28,RealEstate,0.13248930650037793,1.034791849847502,1.034791849847502,0.6222222222222222,0.8525350835276806,0.5304662741950013,1.1034791849847503,1.0548922177155957,0.1034791849847502,0.054892217715595756,21,196,315,21,2023-01-30,2023-02-28,2022-11-28,2023-02-28
2023-03-01,2023-02-28,Tech,0.10758741017795602,0.04879072930928627,0.04879072930928627,0.946031746031746,0.8653463829875871,0.818645149620003,1.0048790729309287,1.003994229389547,0.0048790729309286275,0.003994229389546973,21,298,315,21,2023-01-30,2023-02-28,2022-11-28,2023-02-28
2023-03-01,2023-02-28,Utilities,0.16708975583213084,2.4048112801153754,2.0,0.7047619047619048,0.8695875377850809,0.6128521694866285,1.2,1.1225704338973257,0.2,0.12257043389732569,21,222,315,21,2023-01-30,2023-02-28,2022-11-28,2023-02-28
2023-04-03,2023-03-31,Comm,0.12342134391534391,0.17092701726738965,0.17092701726738965,0.746031746031746,0.8411695844364122,0.6275392137858948,1.017092701726739,1.0107263406030746,0.017092701726738966,0.010726340603074577,21,235,315,21,2023-03-03,2023-03-31,2022-12-30,2023-03-31
2023-04-03,2023-03-31,Consumer,0.07721428481307052,-1.2314346532384026,-1.2314346532384026,0.9650793650793651,0.8339605602224839,0.8048381279607464,0.8768565346761598,0.9008894438981613,-0.12314346532384027,-0.09911055610183869,21,304,315,21,2023-03-03,2023-03-31,2022-12-30,2023-03-31
2023-04-03,2023-03-31,Energy,0.12069570011337867,0.08820505941961831,0.08820505941961831,0.9365079365079365,0.8882521430278996,0.8318551815658107,1.008820505941962,1.0073373835718529,0.008820505941961833,0.007337383571852972,21,295,315,21,2023-03-03,2023-03-31,2022-12-30,2023-03-31
2023-04-03,2023-03-31,Financials,0.06346412674362674,-1.6487452333665193,-1.6487452333665193,0.9206349206349206,0.8717299006442151,0.8025449878946741,0.835125476663348,0.8676807776646465,-0.16487452333665195,-0.1323192223353535,21,290,315,21,2023-03-03,2023-03-31,2022-12-30,2023-03-31
2023-04-03,2023-03-31,Healthcare,0.11009684750566893,-0.23346493943259636,-0.23346493943259636,0.8825396825396825,0.877121429675145,0.7740944680942549,0.9766535060567404,0.9819276081891267,-0.023346493943259636,-0.01807239181087331,21,278,315,21,2023-03-03,2023-03-31,2022-12-30,2023-03-31
2023-04-03,2023-03-31,Industrials,0.16525467970521543,1.4405483219097277,1.4405483219097277,0.692063492063492,0.8479213838805606,0.5868154339236895,1.1440548321909727,1.08453359886095,0.1440548321909728,0.08453359886094997,21,218,315,21,2023-03-03,2023-03-31,2022-12-30,2023-03-31
2023-04-03,2023-03-31,Materials,0.09233784924070639,-0.7724418610808526,-0.7724418610808526,0.6698412698412698,0.8757451639341073,0.5866102526669734,0.9227558138919147,0.9546877684700814,-0.07724418610808526,-0.04531223152991861,21,211,315,21,2023-03-03,2023-03-31,2022-12-30,2023-03-31
2023-04-03,2023-03-31,RealEstate,0.1587872619047619,1.2442653511534976,1.2442653511534976,0.6952380952380952,0.8699903464678895,0.6048504313538661,1.1244265351153497,1.0752594434363862,0.12442653511534976,0.07525944343638627,21,219,315,21,2023-03-03,2023-03-31,2022-12-30,2023-03-31
2023-04-03,2023-03-31,Tech,0.10989767001381381,-0.2395098790074536,-0.2395098790074536,0.9682539682539683,0.9002592867917404,0.8716796268935899,0.9760490120992547,0.9791224118029453,-0.02395098790074536,-0.0208775881970546,21,305,315,21,2023-03-03,2023-03-31,2022-12-30,2023-03-31
2023-04-03,2023-03-31,Utilities,0.15672414682539682,1.1816508163755908,1.1816508163755908,0.7555555555555555,0.8392478666111554,0.6340983881062062,1.118165081637559,1.0749282877968145,0.11816508163755908,0.07492828779681449,21,238,315,21,2023-03-03,2023-03-31,2022-12-30,2023-03-31
2023-05-01,2023-04-28,Comm,0.07850934452408262,-0.982283342595366,-0.982283342595366,0.7777777777777778,0.9114359332042612,0.7088946147144254,0.9017716657404634,0.930366462831046,-0.0982283342595366,-0.06963353716895399,21,245,315,21,2023-03-30,2023-04-28,2023-01-30,2023-04-28
2023-05-01,2023-04-28,Consumer,0.09600151444162501,-0.40869816563184896,-0.40869816563184896,0.9682539682539683,0.8769266284194276,0.8490876878346839,0.9591301834368151,0.9652979419521377,-0.0408698165631849,-0.03470205804786233,21,305,315,21,2023-03-30,2023-04-28,2023-01-30,2023-04-28
2023-05-01,2023-04-28,Energy,0.11805410036781273,0.3144274648989977,0.3144274648989977,0.9428571428571428,0.8993067454247138,0.8479177885433016,1.0314427464898999,1.0266608640694435,0.031442746489899774,0.026660864069443475,21,297,315,21,2023-03-30,2023-04-28,2023-01-30,2023-04-28
2023-05-01,2023-04-28,Financials,0.09004719529258642,-0.6039460519088649,-0.6039460519088649,0.9396825396825397,0.8988288129599373,0.8446137417020363,0.9396053948091135,0.9489898865311082,-0.06039460519088649,-0.051010113468891866,21,296,315,21,2023-03-30,2023-04-28,2023-01-30,2023-04-28
